farmer_id,age,gender,location_state,education_level,marital_status,dependants,farm_type,farm_size_acres,years_of_experience,access_to_extension_services,access_to_irrigation,mobile_phone_access,financial_literacy_level,has_bank_account,previous_loan_history,previous_loan_amount,previous_loan_repaid,total_annual_income,other_income_sources,group_membership,gps_latitude,gps_longitude,credit_score,creditworthy
F1762,23,Female,Kano,Primary,Married,2,Crop,4.8,2,TRUE,FALSE,TRUE,80,TRUE,TRUE,48758.08,TRUE,4698126,None,TRUE,7.8718,7.7296,40,Yes
F1763,26,Male,Kaduna,Secondary,Married,4,Livestock,3.3,2,FALSE,TRUE,TRUE,56,FALSE,FALSE,0,FALSE,2565252,None,FALSE,9.1813,3.1426,25,No
F1764,24,Female,Kano,Tertiary,Single,0,Crop,2.1,5,TRUE,TRUE,FALSE,53,TRUE,TRUE,54355.34,TRUE,5524362,None,FALSE,6.2516,4.8334,37,Yes
F1765,26,Male,Kaduna,Primary,Single,0,Crop,3.6,3,TRUE,FALSE,TRUE,100,TRUE,TRUE,27085.19,TRUE,4987431,None,TRUE,8.7969,5.9476,39,Yes
F1766,18,Male,Kano,,Single,0,,1.8,1,TRUE,FALSE,TRUE,35,FALSE,TRUE,,TRUE,0,None,FALSE,8.6177,7.7672,34,Yes
F1767,24,Female,Oyo,Secondary,Married,1,Crop,3.7,7,TRUE,TRUE,TRUE,26,FALSE,TRUE,25344.08,TRUE,2172987,None,FALSE,8.5869,7.175,34,Yes
F1768,32,Female,Kaduna,Tertiary,Married,2,Crop,3.6,2,FALSE,FALSE,FALSE,15,FALSE,FALSE,0,FALSE,2014371,Remittances,TRUE,9.9462,7.8385,19,No
F1769,24,Female,Enugu,None,Single,0,Crop,3.1,4,TRUE,TRUE,FALSE,60,TRUE,TRUE,18281.56,TRUE,4442823,None,FALSE,7.6372,6.4365,33,Yes
F1770,21,Male,Benue,Tertiary,Single,0,Crop,4.6,5,TRUE,TRUE,TRUE,71,TRUE,TRUE,38773.6,TRUE,3466782,Trading,TRUE,9.7885,5.4646,61,Yes
F1771,28,Female,Enugu,Primary,Single,0,Crop,2,2,TRUE,FALSE,TRUE,20,FALSE,TRUE,63854.08,TRUE,4671513,None,TRUE,8.6753,7.7582,27,Yes
F1772,20,Male,Kaduna,None,Single,0,Crop,3.1,5,TRUE,FALSE,TRUE,76,TRUE,TRUE,52065.13,TRUE,3733533,None,FALSE,6.7904,7.356,34,Yes
F1773,32,Male,Oyo,Primary,Married,1,Livestock,4.6,8,FALSE,FALSE,TRUE,53,FALSE,FALSE,0,FALSE,1505763,None,FALSE,6.7137,3.2623,10,No
F1774,35,Female,Oyo,Tertiary,Married,2,Crop,4.8,6,FALSE,FALSE,TRUE,73,TRUE,TRUE,0,FALSE,2647764,None,FALSE,6.0407,7.1121,25,No
F1775,27,Female,Enugu,Secondary,Married,2,Crop,3,5,TRUE,FALSE,TRUE,36,FALSE,FALSE,0,FALSE,2289906,None,FALSE,7.7491,7.9283,24,No
F1776,19,Male,Benue,None,Single,0,Crop,3.7,4,TRUE,FALSE,FALSE,58,TRUE,TRUE,95246.26,TRUE,5187366,Trading,TRUE,9.9762,6.0477,33,Yes
F1777,20,Female,Kano,Tertiary,Single,0,Mixed,3.1,1,TRUE,FALSE,TRUE,28,FALSE,TRUE,43678.81,TRUE,3170835,None,TRUE,6.4254,7.5065,35,Yes
F1778,31,Female,Oyo,Primary,Married,1,Livestock,1.9,3,FALSE,TRUE,TRUE,65,FALSE,TRUE,81346.84,TRUE,6069582,Remittances,FALSE,7.9105,5.6043,35,Yes
F1779,25,Male,Benue,Tertiary,Married,2,Crop,1.6,6,TRUE,FALSE,TRUE,66,TRUE,TRUE,54661.06,TRUE,3175650,None,FALSE,7.6313,7.2463,41,Yes
F1780,33,Male,Oyo,Secondary,Single,3,Livestock,4.2,8,TRUE,TRUE,FALSE,55,TRUE,TRUE,10894.06,TRUE,5284809,Trading,FALSE,7.5295,4.0967,43,Yes
F1781,23,Female,Kano,None,Married,0,Crop,3.9,5,FALSE,TRUE,FALSE,56,TRUE,TRUE,55174.51,TRUE,4538232,None,FALSE,7.2648,4.1562,20,No
F1782,18,Male,Oyo,None,Married,2,Crop,1.3,6,TRUE,TRUE,TRUE,76,TRUE,TRUE,0,FALSE,2077641,Trading,TRUE,7.9076,3.1562,30,Yes
F1783,29,Male,Oyo,Primary,Married,4,Crop,3.9,5,FALSE,TRUE,TRUE,59,TRUE,TRUE,52305.84,TRUE,4539384,Remittances,TRUE,7.7101,5.1622,31,Yes
F1784,26,Male,Oyo,None,Married,2,Livestock,2.8,7,TRUE,TRUE,FALSE,62,TRUE,TRUE,0,FALSE,3936213,Trading,FALSE,7.1277,3.9012,21,No
F1785,32,Female,Kaduna,Tertiary,Single,1,Mixed,3.5,4,TRUE,FALSE,TRUE,74,TRUE,TRUE,0,FALSE,1896687,None,FALSE,7.837,6.8036,35,No
F1786,27,Female,Enugu,Primary,Single,0,Livestock,3.6,6,TRUE,FALSE,TRUE,81,TRUE,TRUE,27916.16,TRUE,4812606,Remittances,TRUE,8.7636,6.9408,41,Yes
F1787,22,Male,Kano,Tertiary,Single,0,Crop,3.2,1,TRUE,TRUE,TRUE,70,TRUE,TRUE,64253.06,TRUE,5360625,None,FALSE,8.6214,7.8435,52,Yes
F1788,32,Female,Enugu,Secondary,Married,2,Livestock,4.9,1,FALSE,FALSE,TRUE,51,TRUE,TRUE,97326.41,TRUE,4975488,Trading,FALSE,9.0503,3.9438,28,Yes
F1789,32,Female,Enugu,Tertiary,Single,0,Livestock,3.3,5,FALSE,FALSE,FALSE,61,TRUE,TRUE,0,FALSE,2747772,Trading,FALSE,9.8758,7.2905,27,No
F1790,34,Female,Kano,Secondary,Married,3,Crop,3.7,5,TRUE,FALSE,TRUE,58,FALSE,TRUE,51968.38,TRUE,4536675,Remittances,FALSE,6.7655,7.353,36,Yes
F1791,30,Male,Benue,Primary,Single,0,Crop,1.5,9,FALSE,FALSE,FALSE,42,FALSE,TRUE,0,FALSE,900000,None,TRUE,8.0971,7.449,4,No
F1792,34,Male,Kano,Primary,Married,2,Crop,4.5,7,TRUE,TRUE,FALSE,44,FALSE,TRUE,59851.72,TRUE,3784905,None,TRUE,6.6631,5.9908,34,Yes
F1793,31,Female,Kaduna,,Married,2,,2.9,5,FALSE,FALSE,TRUE,66,TRUE,TRUE,,TRUE,0,None,TRUE,7.6166,6.5112,50,Yes
F1794,33,Female,Benue,Secondary,Single,1,Crop,3.9,4,FALSE,FALSE,FALSE,43,FALSE,TRUE,13303.36,TRUE,4236462,Remittances,FALSE,9.4909,7.5256,23,No
F1795,24,Male,Oyo,Secondary,Married,3,Crop,1.6,1,TRUE,FALSE,FALSE,65,TRUE,TRUE,24744.67,TRUE,4718340,None,FALSE,8.0338,5.6051,36,Yes
F1796,19,Female,Enugu,Secondary,Married,2,Livestock,3,5,TRUE,TRUE,TRUE,53,TRUE,FALSE,0,FALSE,2928663,Remittances,TRUE,6.7348,5.243,41,Yes
F1797,22,Male,Enugu,Tertiary,Married,1,Mixed,2.6,2,TRUE,FALSE,TRUE,72,TRUE,TRUE,51500.36,TRUE,3245886,None,TRUE,9.3896,4.5556,51,Yes
F1798,32,Female,Kano,Tertiary,Married,4,Livestock,3.2,9,FALSE,TRUE,TRUE,46,FALSE,TRUE,40021.45,TRUE,5341878,Trading,TRUE,8.509,3.0654,43,Yes
F1799,31,Female,Oyo,Secondary,Single,2,Livestock,2.6,9,TRUE,FALSE,TRUE,23,FALSE,TRUE,28427.26,TRUE,3799683,None,FALSE,9.6805,6.7107,31,Yes
F1800,25,Female,Kano,Primary,Married,7,Livestock,1.7,3,FALSE,TRUE,TRUE,40,FALSE,TRUE,82797.36,TRUE,4800105,Remittances,FALSE,7.3032,5.2683,25,No
F1801,23,Male,Oyo,Tertiary,Married,0,Livestock,3.6,2,TRUE,FALSE,TRUE,71,TRUE,FALSE,0,FALSE,2753028,None,FALSE,6.2176,7.4726,32,Yes
F1802,34,Male,Kano,Primary,Married,1,Livestock,1.6,6,FALSE,TRUE,TRUE,53,FALSE,TRUE,76636.13,TRUE,5523075,Remittances,TRUE,8.3586,6.4391,30,Yes
F1803,19,Male,Oyo,Secondary,Married,3,Crop,1.9,9,FALSE,TRUE,TRUE,72,TRUE,FALSE,0,FALSE,900000,Remittances,FALSE,8.9144,7.5477,25,No
F1804,29,Female,Kaduna,Primary,Married,2,Livestock,3.2,5,TRUE,FALSE,TRUE,67,FALSE,TRUE,41147.99,TRUE,4455117,None,FALSE,9.488,5.8896,27,Yes
F1805,33,Male,Benue,,Married,1,,2.2,5,TRUE,TRUE,TRUE,45,TRUE,TRUE,,TRUE,0,None,TRUE,7.8421,6.1824,38,Yes
F1806,23,Female,Kaduna,Tertiary,Married,3,Crop,3.7,1,FALSE,FALSE,TRUE,50,TRUE,TRUE,92383.52,TRUE,4897188,None,TRUE,6.8705,3.7227,39,Yes
F1807,33,Female,Kano,Primary,Married,1,Mixed,1.8,1,FALSE,FALSE,TRUE,49,FALSE,TRUE,31047.09,TRUE,5194107,Remittances,FALSE,6.0839,7.6971,19,No
F1808,27,Male,Benue,Tertiary,Married,1,Crop,1.3,7,TRUE,FALSE,TRUE,78,TRUE,TRUE,31896.29,TRUE,4596624,None,FALSE,8.9193,3.6685,47,Yes
F1809,23,Female,Kaduna,Primary,Single,0,Livestock,1.3,5,TRUE,TRUE,TRUE,61,FALSE,TRUE,10047.17,TRUE,3394377,None,TRUE,9.6852,3.3717,39,Yes
F1810,25,Female,Benue,Tertiary,Single,0,Livestock,1.9,1,TRUE,FALSE,TRUE,75,TRUE,TRUE,35701.59,TRUE,5396409,None,TRUE,8.493,5.79,47,Yes
F1811,30,Male,Enugu,,Married,0,,1.1,4,FALSE,TRUE,TRUE,62,TRUE,TRUE,,FALSE,0,None,TRUE,8.0603,7.7095,27,No
F1812,26,Male,Kano,None,Married,2,Crop,3.5,3,FALSE,TRUE,TRUE,68,TRUE,FALSE,0,FALSE,1697373,Trading,TRUE,6.3211,7.7792,23,No
F1813,26,Male,Kano,Secondary,Single,0,Mixed,3.2,5,FALSE,FALSE,TRUE,64,TRUE,TRUE,67875.67,TRUE,5351220,Trading,TRUE,6.4779,4.5856,47,Yes
F1814,19,Male,Enugu,,Married,1,,1.2,8,TRUE,TRUE,TRUE,75,TRUE,TRUE,,TRUE,0,Trading,FALSE,7.9097,4.1067,47,Yes
F1815,28,Male,Kaduna,Primary,Married,1,Crop,2.5,5,FALSE,FALSE,FALSE,75,FALSE,TRUE,79857.28,TRUE,4964796,Trading,FALSE,9.4145,5.4654,22,No
F1816,23,Male,Kano,Primary,Single,0,Livestock,3.3,4,FALSE,FALSE,FALSE,62,FALSE,FALSE,0,FALSE,1671075,Trading,FALSE,7.0399,5.4367,10,No
F1817,29,Female,Kano,Primary,Married,4,Livestock,1.3,3,TRUE,TRUE,TRUE,27,TRUE,TRUE,17651.94,TRUE,3701385,Trading,TRUE,7.3526,5.9275,43,Yes
F1818,22,Male,Enugu,Secondary,Married,1,Livestock,3.8,1,FALSE,FALSE,TRUE,39,TRUE,TRUE,83926.07,TRUE,4555125,Remittances,FALSE,9.9234,7.2319,33,Yes
F1819,23,Male,Kano,Primary,Married,0,Livestock,1.7,3,TRUE,TRUE,TRUE,59,FALSE,TRUE,33709.74,TRUE,3262635,Trading,FALSE,7.0185,3.9597,28,Yes
F1820,31,Female,Oyo,,Married,1,,3.6,8,TRUE,FALSE,TRUE,70,TRUE,TRUE,,TRUE,0,None,TRUE,8.9585,7.1018,40,Yes
F1821,33,Female,Oyo,Secondary,Single,0,Crop,3.5,5,TRUE,FALSE,FALSE,58,TRUE,TRUE,37141.63,TRUE,5479173,Trading,FALSE,8.0112,7.5978,30,Yes
F1822,19,Male,Oyo,Secondary,Married,2,Livestock,3.4,8,FALSE,TRUE,TRUE,15,FALSE,TRUE,26616.57,TRUE,2973366,Remittances,TRUE,7.6485,5.0226,37,Yes
F1823,33,Female,Kaduna,Tertiary,Married,3,Livestock,1.8,7,FALSE,TRUE,TRUE,74,TRUE,TRUE,98524.01,TRUE,4795164,None,TRUE,6.6085,7.9482,50,Yes
F1824,19,Female,Kano,Secondary,Single,0,Mixed,3.8,5,FALSE,TRUE,TRUE,67,TRUE,TRUE,34634.15,TRUE,4947120,None,TRUE,7.01,3.9458,52,Yes
F1825,27,Female,Kaduna,Primary,Single,0,Crop,3.7,7,TRUE,TRUE,TRUE,52,FALSE,TRUE,90890.11,TRUE,2687868,Trading,TRUE,6.4644,7.5572,36,Yes
F1826,23,Male,Kano,Secondary,Single,0,Crop,1.7,2,TRUE,FALSE,TRUE,67,FALSE,TRUE,0,FALSE,1807344,None,TRUE,8.6336,7.2416,35,No
F1827,23,Female,Kano,Secondary,Married,3,Crop,3.2,8,TRUE,TRUE,TRUE,32,TRUE,TRUE,93276.09,TRUE,5319675,Trading,FALSE,7.7619,7.1128,49,Yes
F1828,26,Male,Benue,Tertiary,Single,0,Livestock,4.9,5,FALSE,FALSE,FALSE,50,FALSE,TRUE,47200.19,TRUE,4920894,None,TRUE,6.5842,6.221,26,No
F1829,24,Female,Benue,Primary,Married,4,Livestock,4.2,4,FALSE,TRUE,TRUE,49,FALSE,TRUE,58719.73,TRUE,3899952,None,TRUE,7.4507,7.0111,30,Yes
F1830,20,Male,Kaduna,None,Single,0,Crop,3.7,4,TRUE,TRUE,TRUE,40,FALSE,TRUE,0,FALSE,2088549,None,FALSE,7.5427,4.7393,17,No
F1831,27,Female,Kaduna,Secondary,Married,2,Mixed,4.1,8,TRUE,TRUE,TRUE,54,FALSE,TRUE,43278.33,TRUE,4592367,None,FALSE,9.3812,5.4398,40,Yes
F1832,31,Male,Oyo,Tertiary,Married,0,Crop,1.9,6,FALSE,FALSE,FALSE,76,TRUE,TRUE,14518.55,TRUE,4367313,Trading,FALSE,7.5973,6.6559,34,Yes
F1833,19,Male,Benue,Secondary,Single,0,Mixed,1,9,FALSE,FALSE,TRUE,61,TRUE,TRUE,95388.19,TRUE,5224950,Trading,FALSE,8.9255,5.0603,36,Yes
F1834,35,Male,Benue,Primary,Married,1,Livestock,2.4,9,TRUE,FALSE,TRUE,69,TRUE,TRUE,91511.13,TRUE,3167703,Trading,FALSE,7.6737,3.171,34,Yes
F1835,23,Female,Enugu,Tertiary,Married,1,Crop,3.3,6,FALSE,FALSE,TRUE,33,TRUE,TRUE,0,FALSE,2629935,Remittances,TRUE,6.4547,7.1096,31,No
F1836,34,Female,Benue,Secondary,Married,2,Crop,1.6,6,TRUE,FALSE,TRUE,47,TRUE,TRUE,37945.22,TRUE,4757751,None,FALSE,9.7925,5.0919,45,Yes
F1837,26,Male,Oyo,Primary,Married,3,Mixed,2.5,9,FALSE,TRUE,TRUE,71,TRUE,TRUE,0,FALSE,900000,Trading,FALSE,8.5428,5.1033,21,No
F1838,18,Female,Kano,Secondary,Single,0,Livestock,3.2,4,FALSE,TRUE,TRUE,66,TRUE,TRUE,53062.3,TRUE,6525405,Trading,FALSE,9.052,4.5928,43,Yes
F1839,29,Female,Kano,Secondary,Married,6,Livestock,2,8,FALSE,TRUE,TRUE,41,TRUE,TRUE,24564.57,TRUE,4495428,None,FALSE,7.7702,5.9661,41,Yes
F1840,21,Female,Kano,Secondary,Married,3,Mixed,4.5,3,TRUE,FALSE,TRUE,53,TRUE,TRUE,14220.4,TRUE,3923316,Remittances,TRUE,8.0108,5.5653,45,Yes
F1841,25,Female,Enugu,Secondary,Married,0,Crop,2,2,TRUE,TRUE,TRUE,75,TRUE,TRUE,89444.32,TRUE,4406067,Trading,FALSE,8.4259,4.9825,53,Yes
F1842,35,Male,Kaduna,,Married,1,,3,5,FALSE,TRUE,FALSE,69,TRUE,TRUE,,FALSE,0,None,FALSE,7.9352,5.3807,34,No
F1843,31,Male,Kaduna,Primary,Married,4,Crop,1.3,9,TRUE,TRUE,TRUE,57,TRUE,TRUE,0,FALSE,2911698,Trading,FALSE,7.1118,3.8505,18,No
F1844,24,Female,Kano,Primary,Single,0,Crop,2.9,9,TRUE,TRUE,TRUE,71,FALSE,TRUE,89237.17,TRUE,5864481,None,FALSE,9.6731,5.1146,39,Yes
F1845,28,Female,Benue,Primary,Married,4,Crop,4.6,2,FALSE,TRUE,FALSE,27,FALSE,TRUE,92320.65,TRUE,3741516,None,TRUE,7.2022,3.9215,25,No
F1846,29,Male,Benue,Primary,Married,2,Mixed,1.3,3,TRUE,TRUE,TRUE,65,TRUE,TRUE,61198.23,TRUE,3941658,None,TRUE,7.2203,6.857,45,Yes
F1847,35,Female,Kaduna,Primary,Married,1,Mixed,4.5,6,TRUE,TRUE,FALSE,62,TRUE,FALSE,0,FALSE,3185172,None,TRUE,6.4565,6.236,28,No
F1848,28,Male,Enugu,Secondary,Single,0,Crop,2,2,FALSE,TRUE,TRUE,49,TRUE,TRUE,41092.95,TRUE,4599288,Trading,FALSE,6.4364,6.9141,42,Yes
F1849,27,Female,Oyo,None,Single,0,Livestock,2.3,5,TRUE,FALSE,FALSE,6,FALSE,TRUE,94982.78,TRUE,2832543,Remittances,TRUE,8.9178,4.3647,27,Yes
F1850,18,Male,Benue,Tertiary,Single,0,Crop,3,8,TRUE,FALSE,FALSE,39,TRUE,FALSE,0,FALSE,2073816,None,TRUE,9.5856,7.453,25,No
F1851,27,Male,Oyo,Primary,Married,4,Crop,3.1,6,TRUE,TRUE,FALSE,31,FALSE,TRUE,91658,TRUE,4897980,None,FALSE,8.8117,7.8761,23,No
F1852,32,Female,Benue,Secondary,Married,1,Mixed,3,6,FALSE,FALSE,TRUE,59,TRUE,TRUE,0,FALSE,1631637,None,TRUE,8.5229,7.9344,28,No
F1853,27,Female,Kaduna,Primary,Married,2,Crop,4.3,1,TRUE,TRUE,TRUE,74,TRUE,TRUE,0,FALSE,900000,None,TRUE,8.5572,4.3637,31,Yes
F1854,18,Male,Benue,Primary,Single,0,Crop,1.8,8,FALSE,FALSE,TRUE,48,FALSE,TRUE,60582.99,TRUE,3076569,Trading,FALSE,8.9049,7.7622,15,No
F1855,23,Male,Benue,Secondary,Married,1,Crop,2.9,4,TRUE,FALSE,TRUE,27,FALSE,FALSE,0,FALSE,2352483,None,FALSE,7.2972,7.6713,18,No
F1856,18,Male,Kano,Primary,Married,2,Mixed,2.5,5,TRUE,FALSE,TRUE,26,FALSE,TRUE,67111.91,TRUE,3301020,None,FALSE,6.5416,7.4714,24,Yes
F1857,33,Male,Kano,Secondary,Married,3,Crop,2.2,9,FALSE,TRUE,TRUE,59,TRUE,TRUE,58388.27,TRUE,4118688,None,FALSE,6.9112,5.4486,38,Yes
F1858,32,Male,Benue,Primary,Single,0,Crop,2.8,8,FALSE,TRUE,TRUE,77,TRUE,TRUE,73182.56,TRUE,4666500,None,FALSE,9.9718,6.8919,35,Yes
F1859,31,Male,Kano,Secondary,Married,2,Crop,4.4,3,FALSE,TRUE,TRUE,58,TRUE,FALSE,0,FALSE,1536921,Trading,FALSE,6.2292,4.8047,26,No
F1860,20,Female,Oyo,Secondary,Single,0,Mixed,2.2,8,TRUE,FALSE,FALSE,37,FALSE,FALSE,0,FALSE,1515087,None,TRUE,8.7506,4.3637,19,No
F1861,19,Female,Enugu,None,Single,0,Livestock,1.5,1,FALSE,TRUE,TRUE,54,FALSE,FALSE,0,FALSE,1063674,Trading,FALSE,6.7224,6.9687,7,No
F1862,31,Male,Oyo,Tertiary,Married,0,Crop,4.9,1,FALSE,TRUE,TRUE,57,TRUE,TRUE,99073.01,TRUE,3916872,None,FALSE,8.8806,3.2562,40,Yes
F1863,28,Male,Enugu,Secondary,Single,0,Crop,5,8,TRUE,FALSE,TRUE,62,FALSE,TRUE,0,FALSE,2828016,None,FALSE,6.2836,6.0285,30,No
F1864,27,Female,Oyo,Secondary,Married,2,Crop,4,1,TRUE,FALSE,FALSE,63,FALSE,TRUE,79453.14,TRUE,5157369,None,FALSE,7.0289,5.1637,34,Yes
F1865,34,Female,Enugu,Secondary,Single,0,Livestock,3,5,TRUE,FALSE,TRUE,44,FALSE,TRUE,23839.1,TRUE,5521635,None,FALSE,8.5734,7.4263,36,Yes
F1866,32,Female,Oyo,Secondary,Married,2,Mixed,4.5,6,TRUE,FALSE,TRUE,46,TRUE,TRUE,56296.3,TRUE,5136174,None,FALSE,8.0422,3.2959,41,Yes
F1867,25,Female,Kaduna,,Married,3,,1.7,7,TRUE,FALSE,TRUE,47,FALSE,TRUE,,TRUE,0,None,TRUE,7.2016,5.566,45,Yes
F1868,23,Female,Kano,,Single,0,,1.3,8,FALSE,FALSE,TRUE,65,FALSE,TRUE,,TRUE,0,None,TRUE,6.5109,3.9092,32,Yes
F1869,28,Female,Enugu,,Married,2,,3.8,2,FALSE,TRUE,FALSE,77,TRUE,TRUE,,TRUE,0,None,FALSE,6.2712,4.8634,42,Yes
F1870,24,Male,Kano,Secondary,Single,0,Crop,4.6,2,TRUE,TRUE,TRUE,41,TRUE,TRUE,71150.6,TRUE,5685714,None,TRUE,6.0215,4.5821,55,Yes
F1871,33,Male,Enugu,Primary,Married,2,Mixed,2.8,4,TRUE,TRUE,TRUE,43,TRUE,TRUE,12693.65,TRUE,4170384,None,FALSE,7.4186,6.5386,38,Yes
F1872,26,Male,Oyo,Primary,Married,3,Crop,2.2,2,TRUE,TRUE,TRUE,55,FALSE,TRUE,0,FALSE,1557387,None,TRUE,6.5718,7.606,17,No
F1873,34,Male,Benue,Secondary,Married,2,Livestock,2.3,9,FALSE,TRUE,TRUE,49,TRUE,TRUE,77030.8,TRUE,3710493,None,FALSE,6.6299,3.9047,40,Yes
F1874,34,Female,Oyo,,Married,2,,3.3,6,TRUE,TRUE,TRUE,30,FALSE,TRUE,,TRUE,0,None,TRUE,6.6964,4.2582,44,Yes
F1875,34,Female,Oyo,Tertiary,Married,0,Crop,4.9,9,TRUE,FALSE,TRUE,78,TRUE,TRUE,53822.78,TRUE,5025312,None,FALSE,8.8528,7.026,51,Yes
F1876,27,Male,Kano,Secondary,Single,0,Mixed,2.2,5,TRUE,TRUE,TRUE,81,TRUE,TRUE,87657.63,TRUE,4802931,Trading,TRUE,7.9834,3.5392,49,Yes
F1877,22,Female,Kaduna,Tertiary,Single,0,Crop,2.3,2,TRUE,FALSE,TRUE,55,TRUE,TRUE,58301.89,TRUE,4929516,None,FALSE,9.9598,7.3537,35,Yes
F1878,32,Male,Oyo,Primary,Married,2,Mixed,1.2,4,FALSE,FALSE,TRUE,64,TRUE,TRUE,88701.16,TRUE,4258818,None,TRUE,8.4678,7.9789,32,Yes
F1879,20,Male,Kaduna,Secondary,Married,1,Crop,3.4,5,FALSE,TRUE,TRUE,31,FALSE,TRUE,34197.72,TRUE,5386554,Remittances,FALSE,7.3854,5.3332,37,Yes
F1880,25,Male,Kaduna,Primary,Married,2,Mixed,4.7,5,FALSE,FALSE,FALSE,81,TRUE,TRUE,0,FALSE,900000,None,FALSE,9.4025,5.0838,4,No
F1881,19,Female,Oyo,Secondary,Single,0,Mixed,1.6,8,TRUE,TRUE,FALSE,52,FALSE,TRUE,39841.98,TRUE,3764286,None,TRUE,6.5845,4.4848,39,Yes
F1882,30,Male,Kaduna,Primary,Married,2,Mixed,4.4,7,FALSE,FALSE,TRUE,85,TRUE,TRUE,84727.89,TRUE,3998232,Trading,TRUE,8.8187,5.5481,33,Yes
F1883,26,Male,Oyo,Secondary,Single,0,Mixed,3.6,4,TRUE,TRUE,TRUE,58,TRUE,FALSE,0,FALSE,1047375,None,TRUE,9.1055,3.7789,36,Yes
F1884,22,Female,Kaduna,Tertiary,Single,0,Crop,3,2,FALSE,FALSE,FALSE,61,FALSE,TRUE,12734.05,TRUE,4848453,Trading,TRUE,9.8675,5.4112,37,Yes
F1885,18,Female,Kaduna,Tertiary,Single,0,Crop,1.3,4,TRUE,FALSE,FALSE,85,TRUE,FALSE,0,FALSE,3040893,None,FALSE,9.0346,5.3555,18,No
F1886,26,Male,Benue,Primary,Married,2,Crop,3.2,8,FALSE,TRUE,FALSE,73,TRUE,TRUE,53857.45,TRUE,4122666,Trading,FALSE,9.5246,5.0437,27,No
F1887,34,Female,Enugu,Secondary,Married,0,Crop,4.9,5,FALSE,TRUE,TRUE,52,TRUE,TRUE,0,FALSE,916083,None,TRUE,9.7391,4.0709,29,No
F1888,34,Male,Benue,Tertiary,Married,0,Livestock,2.6,2,TRUE,TRUE,TRUE,69,TRUE,TRUE,72363.57,TRUE,5414841,Trading,FALSE,6.8674,7.9479,48,Yes
F1889,29,Female,Enugu,Tertiary,Married,2,Livestock,3.9,9,TRUE,TRUE,TRUE,87,TRUE,FALSE,0,FALSE,3277251,None,TRUE,7.8103,5.6165,47,Yes
F1890,33,Female,Enugu,Tertiary,Married,1,Crop,1.4,3,FALSE,TRUE,TRUE,46,FALSE,FALSE,0,FALSE,1488483,Trading,FALSE,8.0142,3.4738,20,No
F1891,21,Male,Kano,Secondary,Single,0,Mixed,1.8,3,FALSE,TRUE,TRUE,41,FALSE,TRUE,22936.93,TRUE,3789801,None,FALSE,8.3259,3.1743,37,Yes
F1892,27,Female,Kaduna,Secondary,Married,2,Crop,4.6,7,TRUE,TRUE,TRUE,51,TRUE,TRUE,78698.7,TRUE,5111685,None,TRUE,8.4757,5.7977,50,Yes
F1893,31,Female,Kaduna,Secondary,Married,1,Crop,4,5,TRUE,FALSE,TRUE,77,TRUE,TRUE,21479.16,TRUE,5626503,Trading,TRUE,7.7428,6.128,53,Yes
F1894,31,Female,Oyo,Primary,Single,0,Crop,4.1,5,FALSE,TRUE,FALSE,46,FALSE,TRUE,0,FALSE,2915622,Remittances,FALSE,7.592,6.8248,12,No
F1895,27,Male,Kano,Secondary,Married,1,Crop,4.1,2,TRUE,TRUE,TRUE,51,TRUE,TRUE,80175.33,TRUE,3910329,None,FALSE,8.0291,4.5493,47,Yes
F1896,24,Female,Kaduna,Secondary,Married,1,Livestock,1.2,8,TRUE,FALSE,TRUE,52,TRUE,TRUE,13434.31,TRUE,4513005,Trading,TRUE,7.1006,7.8519,44,Yes
F1897,31,Male,Enugu,Secondary,Single,1,Livestock,3.1,1,TRUE,FALSE,TRUE,49,TRUE,FALSE,0,FALSE,2032335,Trading,FALSE,6.1962,3.767,28,No
F1898,28,Female,Benue,Primary,Married,4,Livestock,4.4,8,TRUE,TRUE,TRUE,69,TRUE,TRUE,76270.26,TRUE,3130371,Trading,FALSE,9.4197,6.9254,37,Yes
F1899,20,Female,Kaduna,Secondary,Single,0,Crop,2.6,1,TRUE,TRUE,TRUE,55,TRUE,FALSE,0,FALSE,2683170,None,FALSE,7.2332,6.7613,32,No
F1900,25,Male,Kano,Tertiary,Married,1,Mixed,4.7,3,FALSE,FALSE,TRUE,62,TRUE,TRUE,51073.19,TRUE,5323788,None,TRUE,8.5863,7.0727,45,Yes
F1901,23,Female,Oyo,Secondary,Single,0,Crop,1.5,5,FALSE,FALSE,TRUE,47,TRUE,TRUE,18129.43,TRUE,4700142,Remittances,TRUE,8.428,7.0155,41,Yes
F1902,30,Male,Kano,Primary,Married,4,Livestock,3.5,8,FALSE,TRUE,TRUE,69,TRUE,TRUE,37134.92,TRUE,4026087,None,TRUE,7.3347,5.5685,38,Yes
F1903,26,Male,Enugu,Primary,Married,1,Livestock,1.9,5,TRUE,FALSE,TRUE,41,FALSE,FALSE,0,FALSE,2649141,Trading,TRUE,7.6198,7.7887,15,No
F1904,33,Male,Enugu,Primary,Single,0,Livestock,2.2,9,FALSE,FALSE,TRUE,48,TRUE,TRUE,87872.2,TRUE,3177306,None,TRUE,9.5785,3.8973,29,Yes
F1905,21,Male,Kano,Primary,Single,0,Crop,1.6,8,TRUE,TRUE,TRUE,69,TRUE,TRUE,95656.39,TRUE,4119237,Trading,FALSE,9.8887,3.7658,39,Yes
