farmer_id,age,gender,location_state,education_level,marital_status,dependants,farm_type,farm_size_acres,years_of_experience,access_to_extension_services,access_to_irrigation,mobile_phone_access,financial_literacy_level,has_bank_account,previous_loan_history,previous_loan_amount,previous_loan_repaid,total_annual_income,other_income_sources,group_membership,gps_latitude,gps_longitude,credit_score,creditworthy
F1495,20,Female,Oyo,Primary,Married,2,Crop,1.7,4,True,False,True,68,False,True,98593.17,True,3711213,Trading,False,8.6778,7.0975,26,Yes
F1496,18,Male,Oyo,Secondary,Married,2,Crop,2.8,1,True,True,False,73,True,True,0.0,False,906480,Remittances,True,6.5642,6.4975,36,No
F1497,30,Male,Kaduna,Secondary,Single,2,Crop,2.7,9,True,True,True,59,True,True,46150.42,True,0,Trading,True,6.2455,3.5904,54,Yes
F1498,33,Male,Kaduna,Secondary,Single,3,Crop,4.1,9,False,True,True,47,False,True,46150.42,True,0,Trading,False,7.1963,5.0031,30,No
F1499,24,Male,Kaduna,Secondary,Married,2,Crop,3.0,6,False,False,True,12,False,True,94423.31,True,4285791,Trading,False,8.5954,7.4512,30,Yes
F1500,18,Male,Oyo,Secondary,Single,0,Crop,3.0,6,False,True,True,49,True,True,87289.11,True,4568094,Trading,False,9.0837,5.2972,38,Yes
F1501,19,Female,Enugu,Primary,Married,0,Crop,3.1,2,True,True,False,87,True,True,29957.04,True,3104046,Trading,True,7.3588,5.0223,36,Yes
F1502,34,Female,Kano,Secondary,Married,4,Mixed,4.5,6,False,True,True,65,True,True,92440.34,True,4136859,Trading,True,6.8755,7.6122,49,Yes
F1503,34,Female,Enugu,Secondary,Single,1,Crop,4.7,8,True,False,True,62,True,True,0.0,False,2720583,Trading,False,8.663,4.3576,29,No
F1504,28,Male,Enugu,Primary,Single,0,Crop,1.4,6,False,True,True,54,True,True,10288.94,True,3037401,Trading,False,7.3343,4.2659,26,Yes
F1505,32,Female,Kaduna,Secondary,Single,0,Mixed,4.4,8,True,False,True,66,True,True,75331.24,True,5056830,Trading,True,8.6185,3.6759,54,Yes
F1506,28,Female,Kaduna,Primary,Single,0,Livestock,4.6,3,True,False,False,41,False,True,79259.64,True,4399272,Remittances,True,6.8901,5.6963,20,Yes
F1507,31,Male,Kaduna,Primary,Married,2,Crop,3.5,6,False,False,True,54,True,False,0.0,False,2806542,Trading,False,6.1057,5.0369,16,No
F1508,29,Male,Benue,Primary,Married,3,Livestock,4.3,2,False,True,True,63,True,True,86167.67,True,6164973,Trading,False,9.75,5.7958,37,Yes
F1509,20,Male,Benue,Primary,Single,0,Livestock,3.9,9,True,False,True,17,False,True,16384.34,True,6250203,Trading,True,6.8659,3.1346,29,Yes
F1510,22,Female,Enugu,Primary,Married,3,Crop,4.7,9,False,False,True,71,True,True,52770.18,True,6076278,Trading,True,7.5979,3.0114,36,Yes
F1511,32,Female,Oyo,Tertiary,Married,0,Crop,4.1,8,False,False,True,63,True,True,35421.01,True,4669065,Trading,True,6.4682,6.1931,47,Yes
F1512,28,Male,Enugu,Tertiary,Married,1,Mixed,3.2,4,True,False,False,43,True,True,67023.19,True,4801896,Trading,True,6.7953,7.2808,40,Yes
F1513,31,Male,Kano,Secondary,Single,1,Mixed,3.9,2,False,True,True,71,True,True,62142.24,True,3203991,Trading,True,8.4189,3.1322,52,Yes
F1514,34,Female,Enugu,Secondary,Single,2,Crop,3.5,5,False,True,True,28,False,True,29797.41,True,3344976,Trading,False,6.7313,3.6183,36,Yes
F1515,20,Female,Kaduna,Secondary,Single,0,Livestock,4.7,5,True,True,False,71,True,False,0.0,False,3656988,Trading,True,6.1284,3.9876,30,Yes
F1516,25,Female,Kaduna,Primary,Married,1,Crop,4.0,2,True,False,True,15,False,True,44409.2,True,3203037,Trading,False,9.3753,7.5831,25,Yes
F1517,18,Male,Enugu,Tertiary,Single,0,Crop,4.2,9,True,True,True,83,True,True,14105.08,True,5417739,Trading,False,6.0979,6.1549,45,Yes
F1518,19,Female,Oyo,Tertiary,Single,0,Crop,3.4,9,True,False,True,67,True,True,70774.07,True,4142637,Trading,False,6.9551,5.8623,46,Yes
F1519,28,Male,Enugu,Secondary,Single,0,Crop,1.6,9,False,False,False,53,True,True,26064.4,True,4639302,Trading,False,7.5285,4.1634,17,No
F1520,23,Female,Kano,Primary,Married,2,Mixed,1.9,1,True,False,True,54,False,True,67412.57,True,3568023,Remittances,True,7.6736,7.5287,23,Yes
F1521,25,Female,Kano,Primary,Married,1,Crop,2.3,3,False,False,True,55,False,True,63437.74,True,4998105,Trading,True,9.7821,4.5744,21,Yes
F1522,33,Male,Oyo,Primary,Single,1,Livestock,2.9,6,False,False,True,86,True,False,0.0,False,2622339,Trading,True,8.1836,7.9677,23,No
F1523,27,Female,Enugu,Primary,Married,0,Crop,1.3,6,True,True,True,74,False,True,90252.56,True,4525218,Trading,False,7.4563,5.4812,38,Yes
F1524,29,Female,Enugu,Secondary,Married,2,Livestock,1.5,5,False,False,True,77,True,True,0.0,False,2323773,Trading,True,8.2238,3.7783,38,No
F1525,29,Male,Enugu,Secondary,Married,0,Crop,3.5,3,True,False,True,86,True,True,11132.42,True,4481667,Trading,False,8.7598,7.2888,39,Yes
F1526,35,Male,Enugu,Primary,Married,1,Livestock,5.0,6,False,False,True,64,True,True,37546.03,True,4615749,Trading,True,7.6106,6.4494,37,Yes
F1527,31,Female,Kano,Secondary,Single,0,Crop,4.8,7,True,True,True,56,True,True,26017.48,True,5870277,Remittances,False,7.2255,7.4442,48,Yes
F1528,33,Female,Enugu,Secondary,Married,1,Crop,2.7,2,True,True,False,39,False,True,49989.61,True,5359617,Trading,False,7.0651,6.9921,25,No
F1529,21,Male,Kano,Secondary,Single,0,Mixed,4.5,7,False,True,True,45,True,True,14156.62,True,4580271,Trading,False,9.8469,4.3374,35,Yes
F1530,23,Female,Benue,Primary,Single,0,Mixed,3.2,3,True,False,True,83,True,True,83116.45,True,3260349,Trading,False,9.2793,6.8858,32,Yes
F1531,24,Male,Kano,Secondary,Single,0,Crop,2.2,4,True,False,True,76,True,True,88490.84,True,4790214,Trading,True,7.9935,3.356,50,Yes
F1532,18,Female,Benue,Primary,Single,0,Crop,3.0,8,True,True,True,60,True,True,12749.12,True,5405904,Remittances,False,7.4132,3.2096,39,Yes
F1533,33,Male,Kano,Tertiary,Married,2,Crop,1.5,5,False,True,False,41,False,True,99552.89,True,3869280,Trading,False,9.0434,4.2883,25,No
F1534,31,Male,Benue,Primary,Married,4,Mixed,4.3,4,True,False,True,22,False,True,29022.18,True,5302278,Trading,False,8.2019,5.786,28,Yes
F1535,20,Male,Kaduna,Primary,Single,0,Crop,2.7,3,True,False,True,51,False,True,16945.2,True,4151448,Trading,False,7.1843,6.4529,27,Yes
F1536,20,Female,Kano,Secondary,Single,0,Livestock,3.4,1,True,False,False,55,True,True,23843.27,True,5524164,Trading,False,9.0231,6.9073,25,Yes
F1537,35,Male,Kano,Secondary,Married,0,Livestock,4.0,3,False,True,False,97,True,True,84212.3,True,3669579,Trading,True,9.96,6.278,48,Yes
F1538,32,Female,Kano,Tertiary,Married,0,Livestock,4.5,2,True,False,True,30,True,True,29242.44,True,4714704,Trading,True,6.6528,5.8871,43,Yes
F1539,31,Male,Benue,Secondary,Married,2,Crop,3.7,6,False,True,True,32,False,True,0.0,False,900000,Trading,True,6.2383,6.5631,23,No
F1540,33,Female,Benue,Primary,Single,2,Crop,3.6,9,True,False,True,88,True,True,21611.93,True,5037858,Trading,False,7.0069,5.516,36,Yes
F1541,33,Male,Oyo,Primary,Single,2,Mixed,1.7,4,True,True,True,36,True,True,0.0,False,3026061,Trading,True,8.8483,7.0771,32,Yes
F1542,34,Female,Kaduna,Secondary,Single,1,Livestock,1.0,9,True,False,True,37,True,True,41986.96,True,3507372,Trading,False,6.0559,6.4069,36,Yes
F1543,32,Male,Oyo,Tertiary,Single,1,Livestock,1.5,7,False,False,True,72,False,True,33028.18,True,4059972,Trading,False,9.1289,3.4084,35,Yes
F1544,19,Female,Enugu,Secondary,Married,3,Crop,4.5,2,True,True,True,68,True,False,0.0,False,926973,Trading,True,7.2041,3.3304,41,Yes
F1545,33,Male,Oyo,Secondary,Married,0,Crop,2.2,4,True,False,True,63,True,True,46150.42,True,0,Trading,False,6.1408,4.197,41,Yes
F1546,26,Female,Kaduna,Secondary,Married,0,Crop,4.3,1,True,False,False,35,True,True,0.0,False,1685223,Trading,True,6.6889,4.6777,27,No
F1547,25,Female,Kano,Tertiary,Married,5,Mixed,2.6,3,True,False,True,95,True,True,96795.51,True,3468384,Trading,True,8.4698,3.6646,47,Yes
F1548,26,Female,Kano,Secondary,Married,0,Crop,2.7,5,True,False,True,45,True,False,0.0,False,2316879,Trading,True,8.0714,6.7333,16,No
F1549,26,Male,Kano,Tertiary,Married,3,Livestock,2.0,6,False,False,True,87,True,True,64412.78,True,4512033,Remittances,False,8.4396,6.4198,39,Yes
F1550,35,Male,Kaduna,Secondary,Single,0,Mixed,1.2,3,False,True,True,90,True,True,54673.48,True,3706056,Trading,True,9.7969,7.7218,49,Yes
F1551,21,Female,Oyo,Tertiary,Single,0,Crop,1.8,2,True,False,True,58,True,True,0.0,False,1628568,Trading,False,6.4316,3.4717,29,No
F1552,30,Female,Benue,Secondary,Married,2,Crop,4.2,6,True,False,True,50,False,True,19276.63,True,4525884,Trading,True,9.1273,6.5026,41,Yes
F1553,26,Male,Kano,Tertiary,Married,0,Livestock,4.3,5,False,True,True,54,True,True,13167.56,True,5126805,Trading,True,8.0065,3.141,45,Yes
F1554,29,Female,Kano,Secondary,Single,0,Livestock,1.7,6,True,True,True,15,False,False,0.0,False,2553894,Trading,False,8.2025,7.7669,29,No
F1555,26,Female,Enugu,Secondary,Married,3,Livestock,2.1,5,True,False,True,78,True,False,0.0,False,2314017,Trading,False,8.9022,4.4194,35,No
F1556,34,Male,Benue,Secondary,Married,2,Crop,4.4,5,True,True,True,77,True,True,81080.84,True,5602716,Trading,False,6.3615,5.3226,50,Yes
F1557,30,Female,Benue,Primary,Married,2,Livestock,3.1,6,False,True,True,37,False,False,0.0,False,1377414,Trading,False,8.5942,7.4468,11,No
F1558,30,Female,Enugu,Secondary,Married,2,Mixed,2.1,7,True,False,True,61,True,True,13745.31,True,4268214,Trading,False,7.7598,5.0279,47,Yes
F1559,27,Female,Kaduna,Primary,Married,5,Crop,2.1,8,True,True,True,55,False,True,45231.23,True,5476824,Trading,True,9.5862,3.3392,39,Yes
F1560,18,Female,Enugu,Secondary,Single,0,Livestock,4.1,4,True,False,True,41,False,True,24555.87,True,5262579,Trading,True,7.6824,7.4392,36,Yes
F1561,20,Female,Kaduna,Primary,Single,0,Mixed,1.3,6,True,True,True,68,True,True,53757.22,True,4940361,Trading,False,8.1784,3.444,35,Yes
F1562,25,Female,Enugu,Secondary,Single,0,Crop,2.6,4,True,False,True,50,True,False,0.0,False,2810187,Trading,False,6.2933,6.3003,33,Yes
F1563,35,Male,Benue,Secondary,Single,2,Crop,1.6,1,True,True,True,56,True,True,38642.66,True,5115303,Trading,False,8.6659,7.5091,46,Yes
F1564,26,Female,Kano,Tertiary,Married,4,Crop,1.7,4,True,False,True,66,True,True,61998.13,True,3284109,Trading,False,9.0395,4.7714,41,Yes
F1565,22,Female,Oyo,Primary,Single,0,Livestock,4.7,9,True,False,False,49,False,True,90269.51,True,6236379,Trading,True,9.1332,4.0133,33,Yes
F1566,31,Female,Kaduna,Tertiary,Married,3,Crop,2.6,9,True,False,False,62,True,True,24404.71,True,3775932,Trading,False,8.5489,4.409,34,Yes
F1567,22,Female,Benue,Secondary,Single,0,Crop,4.3,1,True,False,True,62,False,True,15175.17,True,3346956,Trading,True,6.8176,4.7456,45,Yes
F1568,19,Male,Kaduna,Primary,Single,0,Crop,3.5,6,False,True,True,76,True,True,13898.44,True,3681801,Trading,True,6.3781,5.7457,44,Yes
F1569,30,Female,Oyo,Tertiary,Married,2,Crop,4.6,8,False,True,True,73,True,True,17052.74,True,4586382,Trading,True,8.0613,4.7648,50,Yes
F1570,22,Male,Enugu,Secondary,Single,0,Crop,2.2,1,True,False,True,73,False,True,62973.71,True,4592628,Trading,False,6.0868,7.352,41,Yes
F1571,25,Male,Oyo,Secondary,Married,1,Mixed,1.4,4,True,False,True,29,False,True,77674.03,True,4069332,Trading,False,8.5229,5.5883,23,Yes
F1572,28,Female,Kano,Primary,Married,4,Livestock,4.5,4,False,True,True,54,True,False,0.0,False,1301265,Trading,False,8.9194,4.2273,14,No
F1573,24,Male,Kano,Tertiary,Married,1,Livestock,3.6,4,True,True,True,61,True,True,93057.0,True,5504607,Trading,False,8.1953,4.18,51,Yes
F1574,30,Female,Kano,Secondary,Married,2,Livestock,3.3,8,True,True,False,57,False,True,44271.45,True,3471183,Trading,True,6.5553,6.2465,26,Yes
F1575,25,Male,Oyo,Tertiary,Single,0,Livestock,2.7,9,False,False,True,48,False,True,0.0,False,1940040,Trading,False,7.4324,5.2247,18,No
F1576,31,Male,Enugu,Secondary,Married,3,Mixed,4.7,2,True,True,True,57,False,True,60740.51,True,3955032,Remittances,True,9.6909,5.3978,46,Yes
F1577,22,Male,Enugu,Secondary,Single,0,Crop,1.3,8,True,True,True,28,False,True,17872.21,True,6248862,Trading,False,9.1697,4.3382,41,Yes
F1578,32,Female,Kano,Secondary,Single,1,Crop,2.9,7,True,False,False,46,False,True,46150.42,True,0,Trading,True,9.091,5.9032,31,Yes
F1579,29,Female,Enugu,Secondary,Married,2,Crop,1.1,7,False,False,True,47,True,True,58481.41,True,4333383,Trading,False,6.1985,3.7308,34,Yes
F1580,34,Male,Enugu,Primary,Married,4,Crop,2.8,9,True,True,True,45,False,True,78925.5,True,5492988,Trading,True,8.5942,3.232,35,Yes
F1581,31,Male,Kano,Primary,Married,1,Crop,1.3,5,False,False,True,47,True,True,14523.25,True,5555574,Trading,False,6.5323,6.6797,25,Yes
F1582,33,Male,Enugu,Secondary,Married,5,Crop,3.1,8,True,True,False,57,False,True,0.0,False,2540286,Trading,False,7.5602,7.219,26,No
F1583,23,Male,Benue,Secondary,Single,0,Crop,4.7,4,True,True,True,66,True,True,48262.73,True,3502953,Trading,True,9.6692,4.2515,53,Yes
F1584,31,Female,Kano,Secondary,Married,1,Crop,3.3,9,True,False,True,30,False,True,51647.6,True,4896774,Trading,True,8.6417,3.5847,41,Yes
F1585,33,Male,Enugu,Secondary,Married,1,Livestock,4.2,8,True,True,True,25,False,True,97054.45,True,4117023,Trading,False,9.4269,3.426,32,Yes
F1586,18,Female,Kano,Primary,Single,0,Mixed,3.1,1,False,True,True,78,True,True,48166.24,True,4761702,Trading,True,7.5833,4.8714,43,Yes
F1587,29,Female,Enugu,Tertiary,Married,0,Crop,1.7,2,False,True,False,80,True,True,75040.13,True,4485618,Trading,False,8.3184,3.547,45,Yes
F1588,23,Female,Kaduna,Secondary,Married,2,Crop,4.7,6,False,True,True,70,True,True,46150.42,True,0,Trading,False,9.7077,5.9986,47,Yes
F1589,31,Female,Oyo,Primary,Married,2,Crop,1.0,3,True,False,True,62,False,True,64866.46,True,4633092,Trading,True,6.5416,6.9982,36,Yes
F1590,27,Female,Oyo,Secondary,Married,0,Crop,1.1,1,True,True,True,63,True,False,0.0,False,2097153,Trading,True,9.3542,4.7509,46,Yes
F1591,29,Female,Kano,Primary,Married,3,Livestock,2.6,4,True,False,True,38,False,True,16374.11,True,2529369,Trading,False,6.1131,5.9612,23,No
F1592,27,Male,Kaduna,Tertiary,Single,0,Crop,1.6,5,False,False,True,63,True,True,0.0,False,1238229,Trading,True,6.1956,3.9652,26,No
F1593,29,Male,Kano,Secondary,Married,1,Crop,3.0,3,True,False,True,45,True,True,46150.42,True,0,Trading,False,8.7705,5.1568,35,Yes
F1594,25,Female,Enugu,Tertiary,Married,1,Mixed,4.5,5,True,False,True,44,True,True,0.0,False,2615463,Remittances,False,7.4662,7.33,25,No
F1595,31,Female,Oyo,Secondary,Married,2,Mixed,5.0,5,True,False,True,58,True,True,80050.27,True,3951702,Trading,True,7.3749,3.7638,47,Yes
F1596,23,Male,Oyo,Secondary,Single,0,Livestock,4.9,7,False,True,True,46,True,True,99186.86,True,3376539,Trading,True,7.1496,5.4885,42,Yes
F1597,30,Female,Oyo,Secondary,Married,1,Mixed,1.3,5,False,True,True,35,False,True,21666.7,True,5116500,Trading,False,8.7108,4.1857,30,Yes
F1598,23,Female,Benue,Primary,Single,0,Livestock,2.7,9,True,False,True,51,False,True,17774.81,True,3463632,Trading,False,7.1793,6.0141,22,Yes
F1599,22,Female,Enugu,Secondary,Married,0,Livestock,4.9,1,True,True,True,83,True,True,65455.61,True,5034276,Trading,True,8.5567,5.8966,60,Yes
F1600,30,Female,Kano,Secondary,Married,5,Crop,3.0,7,True,False,True,69,False,False,0.0,False,0,Trading,True,9.3534,7.4644,36,No
F1601,28,Male,Kano,Secondary,Married,2,Crop,4.9,1,True,True,True,48,True,True,46150.42,True,0,Trading,False,9.083,4.6147,36,Yes
F1602,20,Female,Kaduna,Secondary,Single,0,Mixed,3.1,1,False,True,True,47,False,True,68713.67,True,4505580,Trading,True,8.2533,6.5428,45,Yes
F1603,29,Female,Oyo,Primary,Married,0,Crop,2.8,4,False,False,True,77,True,False,0.0,False,1208007,Trading,True,7.7013,4.1565,20,No
F1604,21,Female,Oyo,Secondary,Single,0,Crop,2.1,3,True,False,True,46,False,True,96739.61,True,2717433,Trading,False,7.2639,4.1177,37,Yes
F1605,32,Female,Kano,Tertiary,Single,0,Crop,4.8,8,True,False,True,79,True,True,75675.92,True,4670964,Trading,False,7.7288,5.3765,44,Yes
F1606,24,Female,Kano,Secondary,Single,0,Crop,2.2,9,False,False,True,64,False,False,0.0,False,2250090,Trading,True,8.7079,5.4753,23,No
F1607,19,Female,Kaduna,Tertiary,Single,0,Livestock,4.4,8,True,True,False,57,True,True,75028.68,True,2847681,Trading,True,8.1716,6.5106,45,Yes
F1608,26,Male,Oyo,Secondary,Married,4,Livestock,2.1,2,True,True,False,46,False,True,92454.66,True,4687227,Trading,True,7.1938,7.9802,43,Yes
F1609,24,Male,Kaduna,Secondary,Single,0,Mixed,4.6,2,True,True,True,67,True,True,0.0,False,2165445,Trading,True,8.5932,5.5399,45,Yes
F1610,34,Male,Enugu,Primary,Married,5,Crop,4.3,8,True,True,True,74,True,True,38277.53,True,4977360,Trading,False,7.4437,5.0941,43,Yes
F1611,34,Female,Kano,Secondary,Married,0,Crop,1.6,8,True,False,True,75,True,True,0.0,False,1887543,Trading,True,7.8891,4.912,25,No
F1612,33,Male,Enugu,Secondary,Married,0,Crop,3.6,2,True,False,True,51,True,True,46150.42,True,0,Remittances,True,8.8741,4.031,45,Yes
F1613,26,Female,Kano,Secondary,Married,1,Livestock,1.1,4,False,False,False,50,True,True,32017.42,True,3769749,Trading,True,6.2925,4.687,25,Yes
F1614,20,Male,Kano,Secondary,Single,0,Crop,3.2,3,False,False,True,61,True,True,82015.2,True,4958847,Trading,True,6.7518,5.4285,53,Yes
F1615,32,Female,Enugu,Tertiary,Married,2,Livestock,4.3,1,True,True,True,50,False,True,36791.23,True,4223718,Trading,True,9.8043,4.3381,48,Yes
F1616,18,Male,Benue,Secondary,Single,0,Livestock,1.6,7,False,False,True,68,True,True,0.0,False,1434447,Trading,False,8.4899,3.3001,17,No
F1617,26,Male,Enugu,Secondary,Single,0,Mixed,4.9,7,False,True,True,56,True,True,14054.62,True,4611150,Trading,True,8.6668,5.7134,47,Yes
F1618,34,Male,Benue,Primary,Single,1,Mixed,4.6,5,False,False,True,50,True,True,0.0,False,2345634,Trading,False,9.6564,5.3565,12,No
F1619,28,Male,Oyo,Secondary,Single,0,Livestock,2.6,9,False,True,True,86,True,True,30350.9,True,5450850,Trading,True,6.1848,5.343,52,Yes
F1620,32,Male,Kaduna,Secondary,Single,0,Mixed,3.0,8,True,True,True,86,True,True,95274.32,True,4437738,Trading,True,6.9036,5.792,55,Yes
F1621,22,Male,Oyo,Secondary,Married,3,Livestock,2.6,9,False,True,True,78,True,False,0.0,False,2397969,Trading,True,7.0517,5.0292,40,No
F1622,19,Female,Oyo,Primary,Single,0,Crop,3.3,7,True,True,True,39,False,True,52821.39,True,4732200,Trading,False,9.5266,5.1663,34,Yes
F1623,26,Male,Benue,Secondary,Married,3,Livestock,4.5,4,True,True,True,22,False,True,51363.42,True,3438612,Trading,True,6.8586,7.0717,33,Yes
F1624,19,Female,Kano,Secondary,Married,2,Mixed,1.2,9,True,True,False,71,True,False,0.0,False,952839,Trading,True,8.0667,7.4298,28,No
F1625,19,Male,Oyo,Secondary,Single,0,Crop,4.8,9,False,False,True,58,True,True,89133.76,True,3622923,Remittances,True,9.9386,4.602,42,Yes
F1626,29,Male,Benue,Secondary,Single,3,Livestock,1.2,1,True,True,True,66,False,True,64339.5,True,5382873,Trading,True,6.7436,3.2898,44,Yes
F1627,30,Female,Enugu,Secondary,Married,3,Livestock,4.0,7,False,False,True,56,True,True,81211.86,True,6295077,Trading,False,7.2945,5.9561,37,Yes
F1628,25,Male,Kaduna,Tertiary,Single,0,Crop,4.1,4,True,True,True,77,True,True,14354.25,True,5470038,Trading,True,8.6904,5.0349,50,Yes
F1629,35,Male,Enugu,Primary,Married,2,Mixed,2.4,6,True,False,True,64,True,True,20133.17,True,3895011,Trading,True,8.7297,4.2198,40,Yes
F1630,32,Male,Oyo,Secondary,Single,1,Crop,4.4,7,False,False,False,65,True,True,99441.12,True,5398515,Trading,True,9.4858,7.4282,39,Yes
F1631,34,Female,Kano,Secondary,Married,2,Livestock,4.6,3,False,True,True,66,True,True,12383.21,True,5321097,Trading,True,8.4452,4.5477,55,Yes
F1632,35,Male,Oyo,Primary,Married,0,Crop,2.3,8,True,False,True,51,False,True,0.0,False,1665765,Trading,False,7.7965,7.5943,19,No
F1633,32,Female,Benue,Primary,Married,5,Mixed,3.2,5,False,False,True,59,True,True,0.0,False,3348774,Trading,False,7.6187,3.3065,18,No
F1634,21,Female,Kaduna,Primary,Single,0,Crop,3.4,7,True,True,True,41,False,True,62127.2,True,3785769,Trading,True,6.3552,4.1687,36,Yes
F1635,31,Male,Enugu,Secondary,Married,1,Livestock,2.2,5,False,False,True,34,False,False,0.0,False,2244726,Remittances,False,6.3256,4.7998,21,No
F1636,27,Female,Benue,Primary,Married,2,Crop,3.1,8,True,True,True,35,False,True,79933.33,True,2795472,Trading,True,6.5319,7.6811,34,Yes
F1637,19,Male,Kano,Primary,Single,0,Mixed,4.7,1,True,False,True,61,False,True,25730.46,True,3016296,Trading,True,7.9135,7.0417,34,Yes
F1638,33,Male,Kaduna,Secondary,Single,1,Crop,2.7,6,True,False,True,58,True,True,0.0,False,1946448,Trading,False,7.894,4.0807,26,No
F1639,26,Female,Benue,Primary,Single,0,Crop,3.0,2,False,False,True,59,False,True,0.0,False,2609883,Remittances,False,7.6827,5.4992,10,No
F1640,19,Female,Benue,Secondary,Single,0,Mixed,2.2,7,True,True,False,31,True,True,80715.03,True,4671810,Trading,True,7.6799,6.8586,34,Yes
F1641,19,Female,Oyo,Secondary,Married,1,Livestock,2.9,3,True,False,True,68,True,True,51010.76,True,3365496,Trading,True,6.2928,3.9028,47,Yes
F1642,30,Female,Enugu,Primary,Single,0,Crop,3.7,2,True,False,True,83,True,True,79992.11,True,6260661,Trading,False,9.5295,6.9299,38,Yes
F1643,33,Male,Kano,Primary,Married,2,Livestock,4.6,8,False,False,True,84,True,True,99078.58,True,4491729,Trading,True,9.9095,3.7642,34,Yes
F1644,19,Male,Enugu,Secondary,Single,0,Crop,3.8,8,False,False,True,46,False,True,12292.88,True,2240550,Trading,True,7.0821,3.4565,35,Yes
F1645,22,Male,Oyo,Primary,Married,1,Crop,1.1,2,False,False,True,63,True,True,72245.47,True,5664501,Remittances,False,7.2796,7.6069,27,Yes
F1646,27,Male,Oyo,Secondary,Married,3,Livestock,4.7,8,True,False,True,68,True,True,73707.02,True,4625262,Trading,True,8.7552,3.1087,36,Yes
F1647,30,Male,Kaduna,Primary,Single,0,Livestock,4.7,3,True,False,False,38,True,True,77795.71,True,3096081,Trading,True,8.6389,5.3915,27,Yes
F1648,21,Female,Benue,Tertiary,Single,0,Livestock,4.4,6,True,True,True,58,False,True,25594.14,True,3350835,Trading,False,6.2375,4.5044,34,Yes
F1649,18,Female,Kaduna,Secondary,Single,0,Mixed,4.7,8,True,False,True,82,True,False,0.0,False,3170079,Trading,True,9.2996,4.627,37,Yes
F1650,19,Female,Oyo,Primary,Married,2,Crop,4.0,9,False,True,True,54,False,True,0.0,False,2487258,Trading,True,8.7001,4.7548,18,No
F1651,34,Male,Enugu,Secondary,Married,3,Crop,4.7,8,True,True,True,92,True,True,56972.07,True,4704876,Trading,True,7.8687,6.894,53,Yes
F1652,27,Male,Kaduna,Primary,Single,0,Mixed,2.9,4,True,True,True,36,False,True,77766.09,True,3686283,Trading,True,9.9387,6.395,32,Yes
F1653,33,Female,Enugu,Tertiary,Married,3,Crop,4.2,9,False,False,True,74,True,True,0.0,False,3245085,Trading,True,6.5075,4.6724,36,Yes
F1654,25,Male,Kano,Primary,Married,4,Crop,3.9,1,False,True,True,63,True,True,55338.0,True,1885635,Remittances,True,9.7542,5.8099,37,Yes
F1655,27,Female,Enugu,Secondary,Married,1,Mixed,1.9,1,False,False,True,46,False,False,0.0,False,4055202,Trading,False,7.9663,5.2169,19,No
F1656,33,Male,Kaduna,Secondary,Married,1,Livestock,2.5,9,False,True,True,54,False,True,32926.56,True,5020551,Trading,True,9.9189,4.112,39,Yes
F1657,32,Male,Benue,Secondary,Married,2,Crop,1.4,9,False,False,True,94,True,True,0.0,False,1334673,Trading,False,6.5545,4.1844,24,No
F1658,26,Male,Benue,Tertiary,Married,1,Crop,1.9,2,False,False,True,26,False,True,37193.02,True,5888070,Trading,False,7.5915,5.2485,32,Yes
F1659,34,Male,Kano,Primary,Married,0,Livestock,4.5,2,True,False,True,66,False,True,23980.51,True,5297256,Trading,False,8.5236,5.2457,35,Yes
F1660,30,Male,Benue,Tertiary,Single,1,Crop,1.1,4,True,True,True,73,True,True,97829.24,True,7513389,Trading,True,8.3346,7.854,57,Yes
F1661,27,Female,Enugu,Tertiary,Married,0,Mixed,3.6,5,False,False,True,51,False,False,0.0,False,1588347,Trading,False,8.8861,5.5538,23,No
F1662,18,Male,Kaduna,Tertiary,Single,0,Crop,2.7,8,True,True,True,75,True,False,0.0,False,4246947,Trading,False,9.9819,4.8088,38,Yes
F1663,18,Female,Benue,Primary,Single,0,Livestock,4.7,6,True,False,True,52,True,True,28307.62,True,5181966,Remittances,True,7.4676,3.1921,39,Yes
F1664,31,Male,Oyo,Secondary,Married,5,Livestock,3.2,9,True,True,True,45,False,True,21438.44,True,5055723,Trading,True,6.2524,3.2807,50,Yes
F1665,19,Male,Benue,Secondary,Single,0,Crop,3.0,9,False,True,False,61,True,True,52016.35,True,4476159,Trading,False,7.4754,7.0265,39,Yes
F1666,24,Male,Benue,Secondary,Single,0,Crop,4.8,9,True,True,True,92,True,True,18837.74,True,5763726,Trading,False,6.4587,7.6756,46,Yes
F1667,31,Female,Kano,Secondary,Married,1,Crop,2.5,2,True,False,True,67,True,True,80457.77,True,4526496,Remittances,False,9.4077,5.3913,34,Yes
F1668,26,Male,Kano,Secondary,Married,1,Crop,3.6,2,True,True,True,83,True,False,0.0,False,3893166,Trading,True,8.8614,6.2515,31,Yes
F1669,34,Female,Kaduna,Primary,Married,1,Livestock,4.0,9,False,True,True,55,True,True,96436.16,True,5281119,Trading,True,6.9644,4.3952,33,Yes
F1670,26,Female,Benue,Secondary,Married,3,Crop,2.1,3,True,False,True,64,True,False,0.0,False,2327481,Trading,False,7.3018,7.3563,36,No
